cover,artwork name,song genre,artist,song title,artistic category,mood,year,collections
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC030324140.jpeg,Mysterious Urban Blues,Electronic,Moby,Porcelain,Urban,Mysterious,Blue,"Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC030324134.jpeg,Electric Dreamscape,Psychedelic,Tame Impala,Night Vortex,Abstract,Euphoric,"Vibrant, Blue, Red, Yellow, Orange, Purple","Trippy, Graffiti, Festival, Neon, Contemporary"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PF0514A24.jpeg,Mysterious Entanglements,Psychedelic,Tame Impala,Cosmic Curves,Abstract,Calming,"Purple, Pink, Dark","Trippy, Contemporary, Neon, Space"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC90045.jpeg,Liquid Visions,Psychedelic,Pink Floyd,Echoes,Abstract,Calming,Black And White,"Trippy, Space, Stoner"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource287.jpg,Radiant Rhythms,Psychedelic,Tame Impala,Circles of Color,Abstract,Euphoric,"Vibrant, Red, Gold, Black, Orange","Trippy, Contemporary, Festival"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource567.jpg,Autumn's Dreamscape,Psychedelic,Tame Impala,Blurred Seasons,Abstract,Wanderlust,"Vibrant, Warm, Yellow, Red","Fall, Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PFBRUINSNET04.jpeg,Silhouette of Wanderlust,Psychedelic,Tame Impala,Cartographer’s Dream,Abstract Nature,Wanderlust,Yellow Blue Dark Vibrant,Trippy Nature Contemporary
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PFBRUINS8803.jpeg,Neon Entanglement,Electronic,Flume,Neon Twist,Surreal,Euphoric,"Pink, Orange, Black","Neon, Contemporary, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource604.jpg,Lines of Play,Indie,Of Monsters and Men,Lines of Play,Abstract,Euphoric,Colorful,"Contemporary, Trippy, Summer"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PFBRUINS8823.jpeg,Olympic Motion in Abstract,Indie,Alt-J,Rings of Light,Abstract,Euphoric,"Vibrant, Yellow, Black, White, Gray","Contemporary, Trippy, Summer"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource84.jpg,Blurry Horizons,Psychedelic,Tame Impala,Blurry Horizons,"Abstract, Surreal","Dreamy, Calming","Dark, Black, Brown, Grey, Pink, Blue","Trippy, Contemporary, Stoner"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PFBruinsZ15.jpeg,Euphonic Strokes,Indie,Florence Welch,Euphonic Strokes,Abstract,Euphoric,"Vibrant, Yellow, Blue, Black, White","Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC110224134.jpeg,The Contrast of Nature's Vitality and Decay,Psychedelic,Tame Impala,Yellow Horizon,Abstract,Wanderlust,"Yellow, Black, Green","Trippy, Contemporary, Stoner, Nature"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource399.jpg,Blooming Serenity,Indie,Florence and the Machine,Fields of Bloom,"Abstract, Nature","Calming, Euphoric","Vibrant, Purple, Yellow, Green","Spring, Flower, Boho, Forest, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC030324170.jpeg,Blurred Luminescence,Indie Ambient,Aurora,Light’s Embrace,Abstract,Calming,"Vibrant, Orange, White, Blue, Gold, Red, Warm, Cool Tone","Trippy, Contemporary, Neon"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource131.jpg,Blur of Motion,Psychedelic,Tame Impala,Lines of Light,"Abstract, Modern Pop",Euphoric,"Neutral, Cool Tone","Trippy, Contemporary, Modern Pop"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource831.jpeg,Vivid Dreamscape in Motion,Psychedelic,Tame Impala,Color Cage Symphony,Abstract,Wanderlust,"Green, Purple, Blue, Brown, Pink, Warm Tones","Trippy, Contemporary, Graffiti, Animal"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC0303241126.jpeg,Blurred Essence of Nature,Ambient,Bon Iver,Faded Twilight,Abstract,Calming,"Warm Tone, Reddish, Gray, Brown","Forest, Trippy, Fall"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource503.jpg,Dreamscape Horizon,Psychedelic,Tame Impala,Whispering Meadows,"Nature, Surreal","Calming, Euphoric","Vibrant, Colorful, Pink, Green","Trippy, Forest, Spring, Boho"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource483.jpg,Wings of the Mind,Indie,Aurora,Dreamscape Shadows,"Abstract, Nature","Calming, Wanderlust","Green, Warm Tone, Neutral","Boho, Forest, Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource173.jpg,Spiraling Reveries,Psychedelic,Tame Impala,Echoes of the Dome,,Nostalgic,"Brown, Beige, Neutral","Trippy, Contemporary, Hipstoric"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource625.jpg,Floral Symphony in Abstract,Psychedelic,Tame Impala,Colorful Whimsy,"Abstract, Nature",Euphoric,"Vibrant, Blue, Yellow, Purple, Green, Red","Flower, Contemporary, Spring, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource818.jpeg,Mystery in the Blue,Psychedelic,Tame Impala,Nature's Enigma,Abstract/Nature,Mysterious And Calming,Blue And Green,"Forest, Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource830.jpeg,Dancing Symbols of Love,Psychedelic,Tame Impala,"""Energetic Harmony""",Abstract,Euphoric,"Vibrant, Orange, Pink, Brown","Trippy, Contemporary, Graffiti, Neon"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC030324126.jpeg,Blurred Paths Under Neon Skies,Indie,Bon Iver,Echoes at Dusk,"Abstract, Urban","Wanderlust, Lonely","Dark, Cool Tone, Red, Blue, Yellow","Trippy, Graffiti, Neon"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PF0514A38.jpeg,Chromatic Liveliness,Psychedelic Rock,Tame Impala,Waves of Vitality,Abstract,Euphoric,"Vibrant, Pink, Red, Blue, Purple, White","Contemporary, Trippy, Summer"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC9009.jpeg,Neon Night Whimsy,Electronic,Daft Punk,Neon Dreams,Abstract,Euphoric,"Pink, Green, Dark","Neon, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC0303241165.jpeg,Dreamscape Doughnuts,Psychedelic Rock,Tame Impala,Glazed Horizons,Surreal,Euphoric,"Vibrant, Colorful","Trippy, Animal, Neon, Hipstoric"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource458.jpg,Dreamscape Horizons,Psychedelic Ambient,Aurora & Tycho,Ethereal Currents,Abstract,Calming,"Vibrant, Blue, Green, Yellow, Purple","Contemporary, Boho, Trippy, Summer"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource275.jpg,Dreaming Veil,Indie,Bon Iver,Fields of Serenity,Abstract,Calming,"Green, Purple, Yellow, Gray","Forest, Trippy, Contemporary, Summer, Boho"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PFBRUINS631.jpeg,Cosmic Overture,Psychedelic,Tame Impala,Nebula Symphony,Abstract,Euphoric,"Vibrant, Dark","Trippy, Space, Contemporary"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PF0514A17.jpeg,Ever-Expanding Universe,Psychedelic Indie,Tame Impala,Infinite Horizons,Graffiti,"Rebellious, Euphoric","Black, Red","Graffiti, Trippy, Hipstoric"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource393.jpg,Hypnotic Layers,Psychedelic,Tame Impala,Vivid Dreams,Abstract,Euphoric,Purple Pink Magenta Vibrant,Trippy Neon Contemporary
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource601.jpg,Energetic Balance: Circles of Growth,Psychedelic,Tame Impala,Bloom Cycles,Abstract,Euphoric,"Vibrant, Orange, Red, Blue, Purple","Contemporary, Trippy, Graffiti"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PF0514A19.jpeg,Euphoric Strokes,Psychedelic,Tame Impala,Euphoric Strokes,Abstract,Euphoric,"Vibrant, Red, Black, White, Blue, Purple","Contemporary, Hipstoric, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource152.jpg,Reflections in Motion,Psychedelic Pop,Tame Impala,Layers of Reality,Abstract,Wanderlust,Vibrant,"Trippy, Graffiti, Hipstoric"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC030324133.jpeg,Illuminated Veil,Psychedelic,Tame Impala,Neon Pulse,Abstract,Euphoric,"Vibrant, Colorful, Dark, Blue, Red","Neon, Trippy, Urban, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource593.jpg,Blueprint Mirage,Psychedelic,Tame Impala,Dream in Indigo,Abstract,Calming,"Blue, Red, Cool Tone","Contemporary, Trippy, Space"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource492.jpg,Windswept Reflections,Indie,Azure Horizon Collective,Beneath the Yellow Sky,Abstract,Wanderlust,"Vibrant, Yellow, Blue, Pink, Brown","Beach, Summer, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC9906926.jpeg,Ethereal Symphony,Psychedelic,Tame Impala,Rainbow Reaches,Abstract,Euphoric,"Vibrant, Colorful, Blue, Purple, Pink, Red, Orange, Yellow, Green","Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC110224110.jpeg,Serenity in Motion,Psychedelic,Pink Floyd,Wandering Dreams,"Abstract, Nature",Calming,"Green, Blue, Cool Tone","Forest, Boho, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource271.jpg,Duality of Stillness and Motion,Indie,Bon Iver,Calm Currents,Surreal,Wanderlust,"Green, Blue, Warm Tone","Boho, Forest, Trippy, Summer"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC030324182.jpeg,Dreamscape of Lights,Psychedelic,Tame Impala,Illumination Night,Abstract,Dreamlike And Mysterious,Vibrant With Black Background,"Trippy, Neon, Contemporary, Festival"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource524.jpg,Reflections of Serenity,Indie,Bon Iver or Sigur Rós,Reflections on Water,"Abstract, Nature",Calming,"Blue, Green, Turquoise, Cool Tone","Forest, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource224.jpg,Dreamwave Flame,Psychedelic,Tame Impala,Otherworldly Echoes,Abstract,Euphoric,"Vibrant, Blue, Red, Purple","Trippy, Contemporary, Neon"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC9902.jpeg,Vital Motion,Psychedelic,Tame Impala,Reflections in Motion,Abstract,Wanderlust,"Vibrant, Blue, Yellow","Contemporary, Summer, Trippy, Adventure"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource447.jpg,Dreamy Walkers in Neon Hues,Psychedelic,Tame Impala,Colours in Motion,Abstract,Euphoric,"Green, Pink, Purple, Vibrant, Warm Tone","Trippy, Neon, Contemporary"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PFBRUINS8829.jpeg,The Eternal Loop of Contrast,Psychedelic Rock,Pink Void,Red Arrows on Sapphire Dreams,Abstract,Rebellious,"Blue, Red, Black","Trippy, Contemporary, Graffiti"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource420.jpg,Mystical Waterfall Flow,Psychedelic Indie,Enigmatic Waters,Cascading Dreams,"Abstract, Nature","Calming, Wanderlust","Blue, Green, Dark, Cool Tone","Trippy, Forest, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC030324167.jpeg,Ethereal Glow: Festive Radiance,Psychedelic,Hypothetical Artist,Dancing Lights,Abstract,Euphoric,"Vibrant, Yellow, Blue, Warm","Festival, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC0303241140.jpeg,Kaleidoscope Reverie,Psychedelic,Tame Impala,Lightwaves Symphony,Abstract,Euphoric,"Vibrant, Purple, Pink, Blue, Red","Neon, Trippy, Festival"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource805.jpeg,Urban Reflections,Psychedelic,Flying Lotus,Lines of Energy,Abstract,Rebellious,Vibrant,"Graffiti, Trippy, Stoner, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource442.jpg,Luminous Echoes,Indie,Tame Impala,Luminous Echoes,Abstract,Euphoric,"Vibrant, Blue, Yellow, Orange, Pink","Contemporary, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource609.jpg,Beneath the Waves,Indie,Aurora,Tides of Serenity,Nature,Calming,"Vibrant, Colorful, Blue, Green, Turquoise, Red, Orange","Beach, Forest, Contemporary, Summer, Surf, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC0303241109.jpeg,Ethereal Bloom in Motion,Indie,Bon Iver,Whisper of the Leaves,"Abstract, Nature",Calming,"Green, Yellow, Vibrant","Forest, Boho, Trippy, Nature, Spring"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC99068.jpeg,Reflections in Motion,Psychedelic,Tame Impala,Clouded Horizons,Surreal,Wanderlust,Cool Tone,"Trippy, Contemporary, Hipstoric"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource681.jpg,Spirals of Emotion,Psychedelic,Tame Impala,Echoes of Color,Abstract,Euphoric,"Vibrant, Colorful, Blue, Green, Purple, Orange, Rust, Brown","Trippy, Contemporary, Graffiti, Hipstoric"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource281.jpg,Field of Blur,Psychedelic,Tame Impala,Field of Blur,"Abstract, Nature",Calming,"Green, Blue, Cool Tone","Beach, Forest, Trippy, Nature"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource598.jpg,Fluid Harmony in Blue and Green,Psychedelic,Tame Impala,Liquid Reflections,Abstract,Calming,"Blue, Green, Yellow","Trippy, Contemporary, Stoner, Summer"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource679.jpg,Echoes of Gold in Motion,Psychedelic,Pink Floyd,Colors of the Cosmos,Abstract,Lonely; Calming,Vibrant; Colorful; Blue; Gold,Contemporary; Trippy; Boho
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource284.jpg,The Dreamy Fieldscape,Psychedelic,Tame Impala,Infinite Serenity,"Abstract, Nature",Calming,"Green, Blue, Cool Tone","Forest, Trippy, Spring"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC99053.jpeg,Dreamscape Highway,Psychedelic Rock,Tame Impala,Cloud Roads,Surreal,Wanderlust,"Blue, White, Cool Tone, Neutral","Trippy, Surreal, Forest, Adventure"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource407.jpg,Interwoven Realities,Psychedelic,Tame Impala,Colors of Connectivity,Abstract,"Euphoric, Rebellious","Vibrant, Orange, Yellow, Blue, Purple, Neutral","Festival, Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource617.jpg,Sunset Rails in Autumn,Indie,Bon Iver,Autumn Serenity,Abstract,Calming,"Red, Blue, Yellow, Purple","Boho, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource135.jpg,Blurred Symphony of City Reflections,Indie Rock,Tame Impala,Blurred Reflections,"Abstract, Urban","Calming, Wanderlust","Yellow, Red, Green, Warm Tone","Contemporary, Trippy, Urban, Summer, Fall"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource684.jpg,Dreaming in Color: Veins of Vibrancy,Psychedelic,Tame Impala,Chromatic Flow,Abstract,Euphoric,"Vibrant, Colorful, Blue, Green, Orange, Yellow","Trippy, Contemporary, Summer"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource534.jpg,Dreamscape of Vibrant Serenity,Psychedelic Indie,Tame Impala,Blossoms Through the Mist,"Abstract, Nature, Surreal","Calming, Wanderlust","Vibrant, Colorful, Pink, Blue, Green","Flower, Forest, Boho, Trippy, Spring, Retro"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource361.jpg,Vibrant Dynamics,Psychedelic,Tame Impala,Gradient Dreams,Abstract,Calming,"Vibrant, Colorful","Trippy, Neon, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource360.jpg,Faces in Abstract Foliage,Psychedelic,Tame Impala,Echoes of a Forgotten Tree,"Abstract, Surreal","Mysterious, Calming","Blue, Green, Purple, Vibrant","Trippy, Forest, Contemporary, Neon"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource208.jpg,Ethereal World,Ambient,Brian Eno,Oceanic Whispers,Abstract,Calming,"Blue, Green, Cool Tone","Nature, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource481.jpg,The Mystical Footsteps,Indie,Tame Impala,Lost in Imagination,Abstract,Euphoric,"White, Blue, Red, Purple","Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource22.jpg,Mystical Water Reflections,Ambient,Brian Eno,Reflection,Nature,Calming,"Blue, Purple","Forest, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource603.jpg,Vibrant Abstract Journey,Psychedelic Rock,Pink Floyd,Colorscape Dreams,Abstract,Euphoric,"Vibrant, Blue, Orange, Pink, Purple, Cool Tone","Contemporary, Graffiti, Trippy, Festival"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource418.jpg,Vivid Energy,Psychedelic,Tame Impala,Vivid Energy,Abstract,Euphoric,"Vibrant, Blue, Yellow, Pink, Green","Trippy, Retro, Boho"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC0303241158.jpeg,Drifting Melodies in the Wind,Psychedelic,Tame Impala,Melted Visions,"Surreal, Maximalist","Euphoric, Wanderlust","Yellow, Red, Blue, Vibrant, Warm","Trippy, Stoner, Beach, Contemporary, Neon"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource343.jpg,Ripples of Tranquility,Psychedelic,Tame Impala,Beyond the Surface,Abstract,Calming,"Blue, Turquoise, Green","Trippy, Contemporary, Beach"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PF0514A1.jpeg,Vibrant Dance of Colors,Electronic,Zedd,Spectrum,Abstract,Euphoric,"Vibrant, Colorful, Purple, Blue, Pink, Orange","Festival, Contemporary, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource672.jpg,Vibrant Euphoria,Indie,Tame Impala,Let It Happen,Abstract,Euphoric,"Vibrant, Colorful, Purple, Blue, Gold, Brown, Black","Festival, Stoner, Trippy"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PF0514A10.jpeg,Celestial Swirl,Psychedelic,Tame Impala,Spiral Dreams,Abstract,Calming Euphoric,Vibrant Blue Purple Cool Tone,Trippy Space
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource337.jpg,Rapid Nocturnal Flow,Ambient,Enya,Whispers of the River,Nature,Calming,"Blue, Cool Tone","Forest, Contemporary, Trippy, Summer"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource230.jpg,Dreamy Wildflower Breeze,Indie,Florence + The Machine,Painting the Sky with Wildflowers,"Abstract, Nature","Calming, Euphoric","Vibrant, Colorful, Red, Purple, Blue, Orange, Yellow, Green","Festival, Flower, Spring, Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC99035.jpeg,"""Velocity Spectrum""",Electronica,M83,"""Midnight City""",Surreal,Euphoric,"Vibrant, Colorful","Contemporary, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource150.jpg,Chaotic Urban Dreamscape,Psychedelic Rock,Pink Floyd,Cities in Fragment,Abstract,Rebellious,Black And White,"Graffiti, Contemporary, Hipstoric, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC9909.jpeg,City of Clouds,Psychedelic,Tame Impala,Cloud City Dreams,Abstract,Calming,"Blue, Pink, Vibrant","Trippy, Urban, Contemporary, Neon"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource25.jpg,The Drifting Aurora,Psychedelic,Tame Impala,Aurora Waves,Abstract,Calming,"Dark, Vibrant, Blue, Yellow","Trippy, Contemporary, Space"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC99046.jpeg,Abstract Velocity,Psychedelic Rock,Pink Floyd,On the Road,Abstract,"Rebellious, Wanderlust","Vibrant, Colorful, Cool Tone","Trippy, Graffiti, Urban, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC110224151.jpeg,Dreamlike Layers of Violet and Azure,Psychedelic,Tame Impala,Currents of Color,Abstract,Calming,"Purple, Blue","Trippy, Neon, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource473.jpg,Dreaming Silhouette,Psychedelic,Tame Impala,Shadow in Gold,Abstract,Lonely,"Dark, Yellow, Warm Tone, Neutral","Trippy, Contemporary, Graffiti"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource232.jpg,Ethereal Blues,Indie,Bon Iver,Frozen Whispers,Abstract,Calming,Blue,"Winter, Trippy, Contemporary, Hipstoric"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource61.jpg,River Dreams,Psychedelic,Tame Impala,Flowing Frequencies,"Abstract, Surreal",Euphoric,"Vibrant, Colorful, Red, Blue, Green, Black","Trippy, Contemporary, Festival"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource552.jpg,Dreamwave Gradient,Psychedelic,Tame Impala,Gradient Repose,Abstract,Calming,"Green, Blue, Purple","Contemporary, Trippy, Neon, Boho, Beach"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC0303241144.jpeg,Swirling Symphony of Colors,Psychedelic Rock,Tame Impala,Colors in Motion,Abstract,Euphoric,"Vibrant, Red, Blue, Orange, Yellow, Pink, White","Trippy, Contemporary, Festival"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC030324162.jpeg,Veil of Lights,Psychedelic Ambient,Boards of Canada,Dream Fragments,Abstract,Euphoric,"Blue, White, Dark","Trippy, Neon, Contemporary, Festival"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource30.jpg,Rings of Eternity,Psychedelic,Tame Impala,Celestial Vibes,Surreal,Wanderlust,"Vibrant, Orange, Blue, Warm","Space, Trippy, Contemporary"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC110224162.jpeg,Tranquil Burst of Vibrance,Psychedelic,Tame Impala,Colors of Serenity,Abstract,Calming,"Vibrant, Orange, Yellow, Green, Blue","Trippy, Contemporary, Boho"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PFBruinsR13.jpeg,Vibrant Euphoria in Yellow,Psychedelic,Tame Impala,Swirl of Colors,Abstract,Euphoric,"Yellow, Red, Blue","Contemporary, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC030324164.jpeg,Blue Flame Serenity,Indie,Lana Del Rey,Blue Flame Serenity,Minimalist,Calming,"Dark, Blue","Contemporary, Trippy, Stoner"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource562.jpg,Reflective Reverie,Psychedelic,Tame Impala,Dreamscape in Pink and Blue,Abstract,Calming,"Vibrant, Pink, Blue, Yellow, Orange","Trippy, Contemporary, Neon"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource512.jpg,Vibrant Symphony of Motion,Psychedelic,Tame Impala,Kaleidoscopic Dreams,Abstract,Euphoric,"Vibrant, Colorful, Purple, Blue, Green, White, Yellow, Brown","Trippy, Contemporary, Graffiti, Festival"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PFBruinsR11.jpeg,Turn Off: Command of Chaos,Punk Rock,Paramore,Turn the Switch,Abstract,Rebellious,"Vibrant, Yellow, Black","Graffiti, Festival, Hipstoric, Contemporary, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC030324159.jpeg,Mystical Blue Illusions,Psychedelic,Tame Impala,Illusory Light,Abstract,Calming,"Blue, Dark","Trippy, Contemporary, Stoner, Space"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC99034.jpeg,Speeding Horizons,Psychedelic,Tame Impala,Drive into the Horizon,"Abstract, Surreal",Euphoric,"Blue, Dark, Vibrant","Contemporary, Trippy, Urban"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC99017.jpeg,Digital Wanderlust,Psychedelic Electronic,Tame Impala,Urban Constellations,"Abstract, Urban","Wanderlust, Rebellious","Vibrant, Blue, Yellow, Red, Black","Graffiti, Trippy, Urban"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC110224198.jpeg,Blurred Reflections,Psychedelic,Tame Impala,Blurred Reflections,Abstract,"Calming, Wanderlust","Blue, Purple, Vibrant","Trippy, Neon, Contemporary"
https://storage.googleapis.com/workthisfucker/ProcreateFiles/PF0514A30.jpeg,Radiant Symphony,Psychedelic Electronic,ODESZA,Luminescent Horizons,Abstract,Calming,"Vibrant, Colorful, Blue, Green, Purple, Red, Black","Trippy, Urban, Maximalist, Stoner, Space"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC030324110.jpeg,"""Euphoria in the Golden Forest""",Psychedelic,Tame Impala,"""Golden Reverie""","Abstract, Nature",Euphoric,"Vibrant, Yellow, Orange, Red, Brown, Warm","Fall, Forest, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource623.jpg,Vibrant Chaos,Electronic,M83,Midnight Colors,Abstract,Euphoric,"Vibrant, Colorful, Yellow, Green, Pink, Blue, Purple, Gold","Contemporary, Trippy, Graffiti"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource631.jpg,Garden Dreams,Psychedelic,Tame Impala,Bloom of Colors,"Abstract, Maximalist, Nature, Flower Head",Euphoric,"Vibrant, Colorful, Orange, Yellow, Green, Pink, Blue, Purple","Flower, Contemporary, Trippy, Boho, Spring"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource180.jpg,Dome of Eternity,Psychedelic,Pink Floyd,Echoes of Marble and Sky,Surreal,Wanderlust,"Blue, Red, Warm, Cool Tone","Hipstoric, Retro, Trippy, Space"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource707.jpg,Vital Splash of Euphoria,Psychedelic Rock,Unknown Visionaries,Colors in Motion,Abstract,Euphoric,Vibrant,"Trippy, Contemporary, Festival"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource654.jpg,Ethereal Treescape,Psychedelic,Tame Impala,Infrared Serenity,Nature,Calming,Blue,"Forest, Trippy"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC110224165.jpeg,Whirlstream Vision,Psychedelic,Tame Impala,Spirals of Light,Abstract,Euphoria,"Vibrant, Colorful, Orange, Pink, Blue, Purple","Trippy, Neon, Retro"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource405.jpg,Coral Symphony of the Deep,Psychedelic,Tame Impala,Colors of the Abyss,Abstract And Nature,Euphoric,"Vibrant, Colorful, Blue, Red, Orange, Yellow, Green, Purple","Trippy, Flower, Beach, Contemporary, Summer"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRC99059.jpeg,Dream Fields of Reflection,Psychedelic Rock,Tame Impala,Through Shifting Skies,Surreal,Calming,"Blue, Neutral","Trippy, Urban, Graffiti"
https://storage.googleapis.com/workthisfucker/ALLLRC/LRCSource106.jpg,Coexistence: Nature and Civilization,Psychedelic,Pink Floyd,Echoes of Balance,"Abstract, Surreal, Nature, Urban","Calming, Wanderlust","Blue, Neutral, Cool Tone","Contemporary, Forest, Trippy"
